dataset,model,horizon,mode,well_or_group,fold_or_split,row_type,mae,rmse,naive_mae,stored_naive_mae_inferred,stored_mase,recomputed_mase,delta,denominator_source,suspected_failure_mode,classification,ranking_delta_if_repaired,evidence_path,recompute_error
ganymede,tcn,7.0,per_well,49_22-Z06,test,ganymede_z06,0.25344458915381973,0.27199615207179717,1.8195509590480134,70.9266549267998,0.003573333458562066,0.13928963511218262,0.13571630165362056,raw_train,,valid_stored,,/app/results/tcn/ganymede_h7_per_well_49_22-Z06.json,
ganymede,timesfm,7.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.002896474375777633,0.009362226523991438,3.6399935019853755,5.956296316899934,0.0004862878241230882,0.0007957361391435995,0.00030944831502051134,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h7_per_well_49_22-Z06.json,
ganymede,timesfm,7.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,0.002568066818639636,0.0030042501994272273,2.7297752671262994,4.4645230316873565,0.0005752163893908821,0.0009407612595681191,0.000365544870177237,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h7_per_well_49_22-Z06.json,
ganymede,timesfm,7.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.002568066818639636,0.0030042501994272277,2.183604761825181,3.5702072762288464,0.0007193046845594479,0.0011760676032292125,0.0004567629186697646,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h7_per_well_49_22-Z06.json,
ganymede,timesfm,7.0,per_well,49_22-Z06,test,ganymede_z06,0.002525134881284159,0.0029798169618709507,1.8195509590480134,2.9743892745672187,0.0008489591133465786,0.0013877791488759986,0.00053882003552942,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h7_per_well_49_22-Z06.json,
ganymede,tirex,7.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.0004981195890516049,0.008980840201141971,3.6399935019853755,5.956296316899933,8.362908131992678e-05,0.00013684628524196916,5.321720392204238e-05,raw_train,,valid_stored,,/app/results/tirex/ganymede_h7_per_well_49_22-Z06.json,
ganymede,tirex,7.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,5.195761772423461e-09,6.506191370986124e-09,2.7297752671262994,4.4645230316873565,1.1637887710615605e-09,1.903366125041189e-09,7.395773539796284e-10,raw_train,,valid_stored,,/app/results/tirex/ganymede_h7_per_well_49_22-Z06.json,
ganymede,tirex,7.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,5.195563560162318e-09,6.504911454327519e-09,2.183604761825181,3.5702072762288464,1.4552554398607102e-09,2.379351634963266e-09,9.24096195102556e-10,raw_train,,valid_stored,,/app/results/tirex/ganymede_h7_per_well_49_22-Z06.json,
ganymede,tirex,7.0,per_well,49_22-Z06,test,ganymede_z06,2.8790900538659983e-06,9.410506215522619e-05,1.8195509590480134,2.9743892745672187,9.679600711594529e-07,1.58230800821997e-06,6.14347937060517e-07,raw_train,,valid_stored,,/app/results/tirex/ganymede_h7_per_well_49_22-Z06.json,
ganymede,chronos,14.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.0004946150873967637,0.008998143618031825,5.992798758392757,5.968098753459181,8.28764917990137e-05,8.253490686702407e-05,-3.415849319896334e-07,raw_train,,valid_stored,,/app/results/chronos/ganymede_h14_per_well_49_22-Z06.json,
ganymede,chronos,14.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,4.675719527491106e-06,0.000413382852873238,4.495398353513495,4.474471213733701,1.0449770049117098e-06,1.0401123904484852e-06,-4.8646144632246505e-09,raw_train,,valid_stored,,/app/results/chronos/ganymede_h14_per_well_49_22-Z06.json,
ganymede,chronos,14.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,1.3969838619232178e-08,1.3969838619232178e-08,3.596585392888133,3.578690937083251,3.903616955147864e-09,3.884194894094842e-09,-1.942206105302201e-11,raw_train,,valid_stored,,/app/results/chronos/ganymede_h14_per_well_49_22-Z06.json,
ganymede,chronos,14.0,per_well,49_22-Z06,test,ganymede_z06,2.1612669334007804e-05,0.001704864953307402,2.9963150241599545,2.9807668204305493,7.2507078332568185e-06,7.213083123683606e-06,-3.762470957321263e-08,raw_train,,valid_stored,,/app/results/chronos/ganymede_h14_per_well_49_22-Z06.json,
ganymede,deeponet,14.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,2.9014514160641376,4.274708684402645,5.992798758392757,143.24768221992483,0.020254787868815963,0.48415632378790147,0.4639015359190855,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h14_per_well_49_22-Z06.json,
ganymede,deeponet,14.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,1.3714954033399245,2.354160131408912,4.495398353513495,107.3985455945802,0.012770148755246609,0.30508873641153444,0.2923185876562878,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h14_per_well_49_22-Z06.json,
ganymede,deeponet,14.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.16174681483633815,0.23158940449461538,3.596585392888133,85.89756943693256,0.0018830196930670476,0.044972327128997236,0.04308930743593019,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h14_per_well_49_22-Z06.json,
ganymede,deeponet,14.0,per_well,49_22-Z06,test,ganymede_z06,0.12195126666166958,0.163108500018369,2.9963150241599545,70.69177587233263,0.0017251125064662426,0.040700415569908166,0.03897530306344192,raw_train,,valid_stored,,/app/results/deeponet/ganymede_h14_per_well_49_22-Z06.json,
ganymede,lstm,14.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,1.9464274125195533,2.4833261465628564,5.992798758392757,143.24768221992483,0.01358784576724424,0.3247943892315144,0.3112065434642701,raw_train,,valid_stored,,/app/results/lstm/ganymede_h14_per_well_49_22-Z06.json,
