model,dataset,horizon,mode,well,file_path,status,raw_status,reason,n_train,n_test,n_cv_folds,has_test_predictions,has_test_targets,cv_fold_count,mae,rmse,r2,r2_prod,mase,mase_denominator_source,mase_naive_mae,mase_scale_n,mase_valid,mase_warning,mase_denominator_sample_size,mase_flat,mase_group_macro,mase_group_weighted,mase_aggregation,raw_train_naive_mae,recomputed_mase,effective_mase,effective_mase_source,recompute_error
tirex,ganymede,90,per_well,49_22-Z05Z,/app/results/tirex/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,2.8957978658372703e-07,5.080748395717508e-07,0.0,0.0,1.097320292057924e-07,grouped_train,,,True,,5934,1.0973202920579239e-07,1.0973202920579239e-07,1.097320292057924e-07,group_weighted,2.6242917877896006,1.1034587995553478e-07,1.1034587995553478e-07,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z06,/app/results/chronos/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,0.9643933278943269,1.474960107638153,-269036129.5449971,-269036129.5449971,0.3162813273312609,grouped_train,,,True,,5934,0.3162813273312609,0.3162813273312609,0.3162813273312609,group_weighted,3.07386206720462,0.31373994890126905,0.31373994890126905,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z06,/app/results/deeponet/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,0.088462553563258,0.11476826740430957,-1629275.3381113661,-1629275.3381113661,0.0012864938132706508,grouped_train,,,True,,5934,0.0012864938132706508,0.0012864938132706508,0.0012864938132706508,group_weighted,3.07386206720462,0.02877896002786687,0.02877896002786687,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z06,/app/results/lstm/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,0.0638424734318522,0.07973725927882261,-786453.6918147001,-786453.6918147001,0.0009284487479240801,grouped_train,,,True,,5934,0.0009284487479240801,0.0009284487479240801,0.0009284487479240801,group_weighted,3.07386206720462,0.020769465914881064,0.020769465914881064,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z06,/app/results/patchtst/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,0.13640299582175314,0.15576572087105306,-3001198.588285999,-3001198.588285999,0.001983682396312289,grouped_train,,,True,,5934,0.001983682396312289,0.001983682396312289,0.001983682396312289,group_weighted,3.07386206720462,0.04437511926024659,0.04437511926024659,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z06,/app/results/tcn/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,0.18045494823447367,0.23027081328762963,-6558866.979180726,-6558866.979180726,0.0026243214233208473,grouped_train,,,True,,5934,0.0026243214233208473,0.0026243214233208473,0.0026243214233208473,group_weighted,3.07386206720462,0.05870626081754539,0.05870626081754539,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z06,/app/results/timesfm/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,0.003068702449325377,0.0038563926047597242,-1838.1304799548893,-1838.1304799548893,0.0010064081280782896,grouped_train,,,True,,5934,0.0010064081280782896,0.0010064081280782896,0.0010064081280782896,group_weighted,3.07386206720462,0.000998321454324743,0.000998321454324743,raw_train_recomputed,
tirex,ganymede,90,per_well,49_22-Z06,/app/results/tirex/ganymede_h90_per_well_49_22-Z06.json,ok,ok,,5934,1506,3,True,True,3,2.7405125586345898e-06,9.032664037714129e-05,-0.008978179024619948,-0.008978179024619948,8.987753487526351e-07,grouped_train,,,True,,5934,8.987753487526351e-07,8.987753487526351e-07,8.987753487526351e-07,group_weighted,3.07386206720462,8.915535241068316e-07,8.915535241068316e-07,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z07,/app/results/chronos/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,1.0627912201784144,2.0707265281466793,-0.22012737606609822,-0.45396889243448224,1.5311259026018855,grouped_train,,,True,,5050,1.5311259026018855,1.5311259026018855,1.5311259026018855,group_weighted,0.7623302228382587,1.3941349671557015,1.3941349671557015,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z07,/app/results/deeponet/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,2.1227676332419207,2.5510398506984497,-0.8518003780260972,-0.2941125381273879,1.0555319765062041,grouped_train,,,True,,5050,1.0555319765062041,1.0555319765062041,1.0555319765062041,group_weighted,0.7623302228382587,2.784577561858389,2.784577561858389,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z07,/app/results/lstm/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,1.6687971544333726,2.1257368731611215,-0.28581561149370804,0.30310480247054894,0.8297981989280884,grouped_train,,,True,,5050,0.8297981989280885,0.8297981989280885,0.8297981989280884,group_weighted,0.7623302228382587,2.189073848102486,2.189073848102486,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z07,/app/results/patchtst/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,1.694356267612298,2.9353210902060782,-1.4517202408951526,-2.647361820203241,0.8425072966310222,grouped_train,,,True,,5050,0.8425072966310222,0.8425072966310222,0.8425072966310222,group_weighted,0.7623302228382587,2.222601461744466,2.222601461744466,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z07,/app/results/tcn/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,1.6443469873411123,1.9077717140664816,-0.03564876890670088,0.1985576257030225,0.8176405172333727,grouped_train,,,True,,5050,0.8176405172333727,0.8176405172333727,0.8176405172333727,group_weighted,0.7623302228382587,2.1570009138808452,2.1570009138808452,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z07,/app/results/timesfm/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,0.8905140016580155,1.8350172352690373,0.041835729231569974,0.17711414396929803,1.2829321777228762,grouped_train,,,True,,5050,1.2829321777228762,1.2829321777228762,1.2829321777228762,group_weighted,0.7623302228382587,1.1681473133027722,1.1681473133027722,raw_train_recomputed,
tirex,ganymede,90,per_well,49_22-Z07,/app/results/tirex/ganymede_h90_per_well_49_22-Z07.json,ok,ok,,5050,1286,3,True,True,3,0.7507058884727825,1.6939171227693004,0.18352292894480138,0.23134093568413772,1.081515550047056,grouped_train,,,True,,5050,1.081515550047056,1.081515550047056,1.081515550047056,group_weighted,0.7623302228382587,0.9847515761316701,0.9847515761316701,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z08,/app/results/chronos/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,1.0375711755086947,1.5375045144753596,0.0,0.0,2.1033585766009573,grouped_train,,,True,,3131,2.1033585766009573,2.1033585766009573,2.1033585766009573,group_weighted,0.5018476843988867,2.067502168016373,2.067502168016373,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z08,/app/results/deeponet/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,0.09853819129156087,0.11759068537295565,0.0,0.0,0.05692764723717318,grouped_train,,,True,,3131,0.05692764723717318,0.05692764723717318,0.05692764723717318,group_weighted,0.5018476843988867,0.19635079398560928,0.19635079398560928,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z08,/app/results/lstm/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,0.042111313905077004,0.05301529248787705,0.0,0.0,0.024328618084624838,grouped_train,,,True,,3131,0.024328618084624838,0.024328618084624838,0.024328618084624838,group_weighted,0.5018476843988867,0.08391254002799264,0.08391254002799264,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z08,/app/results/patchtst/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,0.07840643483875276,0.07976646362743225,0.0,0.0,0.045297095523278506,grouped_train,,,True,,3131,0.045297095523278506,0.045297095523278506,0.045297095523278506,group_weighted,0.5018476843988867,0.156235521805123,0.156235521805123,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z08,/app/results/tcn/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,0.20213922184296537,0.25536791143684284,0.0,0.0,0.11678020636510858,grouped_train,,,True,,3131,0.1167802063651086,0.1167802063651086,0.11678020636510858,group_weighted,0.5018476843988867,0.4027899861390967,0.4027899861390967,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z08,/app/results/timesfm/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,0.0031217065879092032,0.003888946178092909,0.0,0.0,0.0063283064143444005,grouped_train,,,True,,3131,0.0063283064143444005,0.0063283064143444005,0.0063283064143444005,group_weighted,0.5018476843988867,0.006220426406168206,0.006220426406168206,raw_train_recomputed,
tirex,ganymede,90,per_well,49_22-Z08,/app/results/tirex/ganymede_h90_per_well_49_22-Z08.json,ok,ok,,3131,806,3,True,True,3,2.8959458511142633e-07,5.081057619019021e-07,0.0,0.0,5.870645491213437e-07,grouped_train,,,True,,3131,5.870645491213437e-07,5.870645491213437e-07,5.870645491213437e-07,group_weighted,0.5018476843988867,5.770567327779998e-07,5.770567327779998e-07,raw_train_recomputed,
