dataset,horizon,mode,well,chronos,deeponet,lstm,patchtst,tcn,timesfm,tirex
inner_mongolia,90,per_well,58-18X,-0.9062410851265823,-2.370689687913538,-1.789773360225127,-0.47544041824936745,-0.8181708589498016,-0.07743745161687632,-0.35669977749779425
inner_mongolia,90,per_well,58-24X,-0.39265854745907425,-0.6842713117430261,-0.23152020288523434,-0.5170198732109523,-0.1900208811132822,-0.341450539351561,-0.32662881917791076
inner_mongolia,90,per_well,58-25,-0.5728875652907259,-2.1031502715407715,-0.5613400468116967,-6.7468134277621035,-0.33770151419512406,-0.5735966190262014,-0.4972154725841378
inner_mongolia,90,per_well,59-18X,-3.3296042538499027,-5.778291408004902,-0.3762473879717483,-0.2570195757861218,-1.1849672912779856,-0.03008799149068553,-0.057544205976494345
inner_mongolia,90,per_well,59-19X,-0.6575155771197447,-2.799693628482998,-1.5682815463772588,-7.88391221088872,-1.0177831253666918,-0.3916435439607404,-0.24726529637052286
inner_mongolia,90,per_well,59-20,-0.7351135078696391,-2.186774444771483,-1.0199585980732122,-1.300896005840345,-1.130603714268846,-0.38021191089947637,-0.35501094436204506
inner_mongolia,90,per_well,59-24X,-0.6022986804934645,-2.4814161961669083,-0.7700803424988458,-0.43312227683979687,-0.5517138288163472,-0.7158403816034267,-0.5687211841540971
inner_mongolia,90,per_well,59-31X,-0.4274418933488262,-1.078726760856639,-0.345834966750731,-0.347217631273139,-0.221772196978836,-0.322827711609212,-0.25573632557528825
inner_mongolia,90,per_well,59-32X,-0.3918685954081931,-0.310740466113433,-0.3437730022382781,-0.28775948834382725,-0.17533612926818676,-0.3565512614717581,-0.2070593287938769
inner_mongolia,90,per_well,60-28X,-0.766852922705721,-2.2042349797660843,-0.7752622776690472,-0.4225070404901805,-0.4200303414077584,-0.06182298126143859,-0.42203799521701457
inner_mongolia,90,per_well,60-29X,-0.37233095330670163,-6.664580844426508,-2.4445399929314884,-3.20231753000553,-1.3421410892612022,-0.12078707364148866,-0.23304491633520819
inner_mongolia,90,per_well,60-30X,-0.22067213548956355,-1.1029121654414862,-0.7595718410361445,-0.35258191272977646,-0.45725963948882553,-0.5187806822046055,-0.24439105237528103
inner_mongolia,90,per_well,60-31,-0.7552141305988924,-1.0198006455631345,-0.3558832622419903,-0.4104376027284642,-0.24484191021790314,-0.648981677502535,-0.2788910169749961
inner_mongolia,90,per_well,60-32,-0.5058183833057126,-1.7382236809769989,-0.1605819096180814,-0.509435742365207,-0.14543981119419547,-0.8167303535110324,-0.6254159574703657
inner_mongolia,90,per_well,60-34H,-0.3093113866603816,-2.3742302247477403,-0.5077250579196224,-0.4060186517538422,-0.13271211766464241,-0.7596697737699858,-0.4985873274188506
spe_berg,7,multi_well,,0.6163963445154151,0.3881037300661383,0.46013178735899796,0.6464888081939217,0.43632443903767604,0.6076955760145861,0.649692350407969
spe_berg,7,per_well,well_1,0.512007118106393,-0.11517715336719392,-0.13444368977376775,0.6098845683843259,-0.12367513211392378,0.3297649689896116,0.5739787947184365
spe_berg,7,per_well,well_10,-0.9277647196794205,-0.3647582983347124,-0.23824684786696704,-0.17504218924969517,-0.20091876433081657,-1.492873715457907,-0.9552233033658262
spe_berg,7,per_well,well_11,0.0303325719602493,-0.2275094166865803,-0.1084269317592983,0.3618595659105336,-0.14264461307424758,0.08641754629736598,0.09713505361971608
spe_berg,7,per_well,well_12,-0.03947477939805233,-0.4095466959541396,-0.498136810962005,-0.01823925008291849,-0.5058611144320659,-0.04928135917797927,-0.23321943835418235
spe_berg,7,per_well,well_13,-0.005535785176620456,-0.07019328858309648,-0.10259775469414745,-0.039442506082110196,-0.09691804045945185,-0.01391311022745123,-0.0007730670387864347
spe_berg,7,per_well,well_14,-0.0020338246839344265,-0.07360421437616038,-0.0976670250526055,-0.020883483042616335,-0.09153966628436727,-0.010095389273321098,0.00281880191446493
spe_berg,7,per_well,well_15,-0.2687186578032432,-0.07629563939934614,-0.2577744902067143,0.015528247709458043,-0.2811110057308934,0.013674709895976411,0.021787495126781797
spe_berg,7,per_well,well_16,0.923792855409514,-49.20083889832548,-9.471624288750979,0.3625579420214521,-17.663843209287755,0.880029959443473,0.9465074658786388
spe_berg,7,per_well,well_17,0.9364493024913085,-9.002730016261866,-4.751189224662283,0.6274125206616268,-11.704787126949169,0.9141531965569513,0.9535261920265896
spe_berg,7,per_well,well_18,0.8616108641064497,-25.208061765992603,-3.5959263326063065,-0.17954607681378887,-21.467809065087,0.8514804374305164,0.9083584264285093
spe_berg,7,per_well,well_19,0.7309148762536004,-23.453898464172795,-35.602047986233586,-38.18461295764246,-48.746436968535235,-0.4725297937805726,0.7295409332071273
spe_berg,7,per_well,well_2,-0.5730265788948794,-5.447675096169604,-5.164089365823123,-7.8867462083682085,-4.799809045767698,-1.0832523628936315,-0.5630667533553975
spe_berg,7,per_well,well_20,0.7370106422654039,-4.180968568453948,-37.1961472606621,0.34184502032304553,-39.75559662618077,0.7355384912130281,0.7857244748122976
spe_berg,7,per_well,well_21,0.69154422647727,-442.33892601830576,-175.23599382412007,-19.999881778098807,-96.06761030554291,0.6693625169466176,0.7179004988081045
spe_berg,7,per_well,well_22,0.0631778266944304,-2.9961569970761324,-5.8138626261911455,0.25860255272656985,-7.224975082103702,0.21777261099822598,0.3167241343501459
